db--table--sql: idc--account_cache-- show full columns from idc.account_cache
name,varchar(128),utf8mb4_bin,NO,,,,"select,insert,update,references",
t_type,smallint,,NO,,,,"select,insert,update,references",
active,tinyint(1),,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--agora_channelhistory-- show full columns from kittenchat.agora_channelhistory
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
name,varchar(30),utf8mb4_bin,NO,,,,"select,insert,update,references",
user_id,int,,NO,MUL,,,"select,insert,update,references",
anchor_id,int,,NO,MUL,,,"select,insert,update,references",
anchor_unit,int,,NO,,,,"select,insert,update,references",
start_time,datetime(6),,YES,,,,"select,insert,update,references",
end_time,datetime(6),,YES,,,,"select,insert,update,references",
all_time,int,,NO,,,,"select,insert,update,references",
user_start_coin,int,,NO,,,,"select,insert,update,references",
user_end_coin,int,,NO,,,,"select,insert,update,references",
all_rtc_spend_coin,int,,NO,,,,"select,insert,update,references",
gift_spend,int,,NO,,,,"select,insert,update,references",
recharge,int,,NO,,,,"select,insert,update,references",
msg_list,longtext,utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
all_rtc_spend_coin_a,int,,NO,,,,"select,insert,update,references",
res_status,int,,NO,,,,"select,insert,update,references",
start_role,int,,NO,,,,"select,insert,update,references",
audio,tinyint(1),,NO,,,,"select,insert,update,references",
u_to_u,tinyint(1),,NO,,,,"select,insert,update,references",
anchor_income,int,,NO,,,,"select,insert,update,references",
tag,varchar(64),utf8mb4_bin,YES,,,,"select,insert,update,references",
db--table--sql: kittenchat--auth_user_user_permissions-- show full columns from kittenchat.auth_user_user_permissions
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
user_id,int,,NO,MUL,,,"select,insert,update,references",
permission_id,int,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--blacklist_anchorblacklist-- show full columns from kittenchat.blacklist_anchorblacklist
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
content,longtext,utf8mb4_bin,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
r_user,int,,NO,,,,"select,insert,update,references",
user,int,,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--auth_user-- show full columns from kittenchat.auth_user
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,int,,NO,PRI,,auto_increment,"select,insert,update,references",
password,varchar(128),utf8mb4_bin,NO,,,,"select,insert,update,references",
last_login,datetime(6),,YES,,,,"select,insert,update,references",
is_superuser,tinyint(1),,NO,,,,"select,insert,update,references",
username,varchar(150),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
first_name,varchar(150),utf8mb4_bin,NO,,,,"select,insert,update,references",
last_name,varchar(150),utf8mb4_bin,NO,,,,"select,insert,update,references",
email,varchar(254),utf8mb4_bin,NO,,,,"select,insert,update,references",
is_staff,tinyint(1),,NO,,,,"select,insert,update,references",
is_active,tinyint(1),,NO,,,,"select,insert,update,references",
date_joined,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--dayu_dayucharge-- show full columns from kittenchat.dayu_dayucharge
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
uid,bigint,,YES,,,,"select,insert,update,references",
amount,"decimal(10,2)",,NO,,,,"select,insert,update,references",
orderNo,varchar(80),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
paymentType,int,,YES,,,,"select,insert,update,references",
code,int,,YES,,,,"select,insert,update,references",
rechargeTime,datetime(6),,YES,,,,"select,insert,update,references",
payTime,datetime(6),,YES,,,,"select,insert,update,references",
pkg,varchar(50),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
status,int,,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--dayu_dayuregister-- show full columns from kittenchat.dayu_dayuregister
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
uid,bigint,,YES,,,,"select,insert,update,references",
country,varchar(12),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
pkg,varchar(50),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
src,varchar(50),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
createTime,datetime(6),,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--django_admin_log-- show full columns from kittenchat.django_admin_log
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,int,,NO,PRI,,auto_increment,"select,insert,update,references",
action_time,datetime(6),,NO,,,,"select,insert,update,references",
object_id,longtext,utf8mb4_bin,YES,,,,"select,insert,update,references",
object_repr,varchar(200),utf8mb4_bin,NO,,,,"select,insert,update,references",
action_flag,smallint unsigned,,NO,,,,"select,insert,update,references",
change_message,longtext,utf8mb4_bin,NO,,,,"select,insert,update,references",
content_type_id,int,,YES,MUL,,,"select,insert,update,references",
user_id,int,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--blacklist_userblacklist-- show full columns from kittenchat.blacklist_userblacklist
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
content,longtext,utf8mb4_bin,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
r_user,int,,NO,,,,"select,insert,update,references",
user,int,,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--auth_user_groups-- show full columns from kittenchat.auth_user_groups
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
user_id,int,,NO,MUL,,,"select,insert,update,references",
group_id,int,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--auth_group_permissions-- show full columns from kittenchat.auth_group_permissions
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
group_id,int,,NO,MUL,,,"select,insert,update,references",
permission_id,int,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--agora_gifthistory-- show full columns from kittenchat.agora_gifthistory
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
user,int,,NO,,,,"select,insert,update,references",
gift_name,varchar(30),utf8mb4_bin,NO,,,,"select,insert,update,references",
gift_id,int,,NO,,,,"select,insert,update,references",
anchor_id,int,,NO,,,,"select,insert,update,references",
units,int,,NO,,,,"select,insert,update,references",
pre_coins,int,,NO,,,,"select,insert,update,references",
after_coins,int,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
a_after_coins,int,,NO,,,,"select,insert,update,references",
a_pre_coins,int,,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--games_dogrecord-- show full columns from kittenchat.games_dogrecord
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
channel,varchar(30),utf8mb4_bin,NO,MUL,,,"select,insert,update,references",
user_id,int,,NO,,,,"select,insert,update,references",
score,int,,NO,,,,"select,insert,update,references",
ts,varchar(64),utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--django_migrations-- show full columns from kittenchat.django_migrations
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
app,varchar(255),utf8mb4_bin,NO,,,,"select,insert,update,references",
name,varchar(255),utf8mb4_bin,NO,,,,"select,insert,update,references",
applied,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--django_session-- show full columns from kittenchat.django_session
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
session_key,varchar(40),utf8mb4_bin,NO,PRI,,,"select,insert,update,references",
session_data,longtext,utf8mb4_bin,NO,,,,"select,insert,update,references",
expire_date,datetime(6),,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--games_concentrationrecord-- show full columns from kittenchat.games_concentrationrecord
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
channel,varchar(30),utf8mb4_bin,NO,MUL,,,"select,insert,update,references",
uid,int,,NO,,,,"select,insert,update,references",
score,int,,NO,,,,"select,insert,update,references",
ts,varchar(64),utf8mb4_bin,NO,,,,"select,insert,update,references",
challenge_success,tinyint(1),,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--django_content_type-- show full columns from kittenchat.django_content_type
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,int,,NO,PRI,,auto_increment,"select,insert,update,references",
app_label,varchar(100),utf8mb4_bin,NO,MUL,,,"select,insert,update,references",
model,varchar(100),utf8mb4_bin,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--games_minesweeperrecord-- show full columns from kittenchat.games_minesweeperrecord
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
channel,varchar(30),utf8mb4_bin,NO,MUL,,,"select,insert,update,references",
user_id,int,,NO,,,,"select,insert,update,references",
score,int,,NO,,,,"select,insert,update,references",
ts,varchar(64),utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--games_scriptrecord-- show full columns from kittenchat.games_scriptrecord
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
room_id,int,,NO,MUL,,,"select,insert,update,references",
script_id,int,,NO,,,,"select,insert,update,references",
part_id,int,,NO,,,,"select,insert,update,references",
user_uid,int,,NO,MUL,,,"select,insert,update,references",
url,varchar(512),utf8mb4_bin,NO,,,,"select,insert,update,references",
like,int unsigned,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
audit_mode,tinyint(1),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--games_scriptroom-- show full columns from kittenchat.games_scriptroom
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
script_id,int,,NO,,,,"select,insert,update,references",
user_uid,int,,NO,,,,"select,insert,update,references",
record_count,int,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
audit_mode,tinyint(1),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--games_scriptroomreport-- show full columns from kittenchat.games_scriptroomreport
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
room_id,int,,NO,,,,"select,insert,update,references",
user_uid,int,,NO,MUL,,,"select,insert,update,references",
note,varchar(1000),utf8mb4_bin,YES,,,,"select,insert,update,references",
attach1,varchar(512),utf8mb4_bin,YES,,,,"select,insert,update,references",
attach2,varchar(512),utf8mb4_bin,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--guild_guild-- show full columns from kittenchat.guild_guild
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
username,varchar(50),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
password,varchar(200),utf8mb4_bin,NO,,,,"select,insert,update,references",
phone,varchar(50),utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_anchormediafile-- show full columns from kittenchat.mediafile_anchormediafile
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
record,varchar(50),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
title,varchar(100),utf8mb4_bin,NO,,,,"select,insert,update,references",
file,varchar(500),utf8mb4_bin,NO,,,,"select,insert,update,references",
file_type,smallint,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
user_id,bigint,,NO,MUL,,,"select,insert,update,references",
cover,varchar(500),utf8mb4_bin,YES,,,,"select,insert,update,references",
file_level,varchar(50),utf8mb4_bin,YES,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_anchorreviewhistory-- show full columns from kittenchat.mediafile_anchorreviewhistory
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
record,varchar(50),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
title,varchar(100),utf8mb4_bin,NO,,,,"select,insert,update,references",
status,smallint,,NO,,,,"select,insert,update,references",
file,varchar(500),utf8mb4_bin,NO,,,,"select,insert,update,references",
file_type,smallint,,NO,,,,"select,insert,update,references",
note,longtext,utf8mb4_bin,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
user_id,bigint,,NO,MUL,,,"select,insert,update,references",
cover,varchar(500),utf8mb4_bin,YES,,,,"select,insert,update,references",
file_level,varchar(20),utf8mb4_bin,YES,,,,"select,insert,update,references",
review_time,datetime(6),,YES,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_dynamicsresource-- show full columns from kittenchat.mediafile_dynamicsresource
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
file,varchar(500),utf8mb4_bin,NO,,,,"select,insert,update,references",
review_status,smallint unsigned,,NO,,,,"select,insert,update,references",
file_type,smallint unsigned,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
dynamics_id,bigint,,NO,MUL,,,"select,insert,update,references",
cover,varchar(512),utf8mb4_bin,YES,,,,"select,insert,update,references",
duration,int,,YES,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_matchvideorecord-- show full columns from kittenchat.mediafile_matchvideorecord
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
audit,tinyint(1),,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
user_id,bigint,,NO,MUL,,,"select,insert,update,references",
video_id,bigint,,YES,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_testquestion-- show full columns from kittenchat.mediafile_testquestion
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
title,varchar(128),utf8mb4_bin,YES,,,,"select,insert,update,references",
subject,longtext,utf8mb4_bin,NO,,,,"select,insert,update,references",
option1,varchar(256),utf8mb4_bin,NO,,,,"select,insert,update,references",
option2,varchar(256),utf8mb4_bin,NO,,,,"select,insert,update,references",
option3,varchar(256),utf8mb4_bin,YES,,,,"select,insert,update,references",
option4,varchar(256),utf8mb4_bin,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_userdynamictopicrecord-- show full columns from kittenchat.mediafile_userdynamictopicrecord
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
dynamic_id,int,,NO,MUL,,,"select,insert,update,references",
topic_id,int,,NO,MUL,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_usermediafile-- show full columns from kittenchat.mediafile_usermediafile
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
record,varchar(50),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
title,varchar(100),utf8mb4_bin,NO,,,,"select,insert,update,references",
file,varchar(500),utf8mb4_bin,NO,,,,"select,insert,update,references",
file_type,smallint,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
user_id,bigint,,NO,MUL,,,"select,insert,update,references",
cover,varchar(500),utf8mb4_bin,YES,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_uservoice-- show full columns from kittenchat.mediafile_uservoice
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
like,int,,NO,,,,"select,insert,update,references",
unlike,int,,NO,,,,"select,insert,update,references",
duration,int,,NO,,,,"select,insert,update,references",
file,varchar(500),utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
user_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_userreviewhistory-- show full columns from kittenchat.mediafile_userreviewhistory
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
record,varchar(50),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
title,varchar(100),utf8mb4_bin,NO,,,,"select,insert,update,references",
status,smallint,,NO,,,,"select,insert,update,references",
file,varchar(500),utf8mb4_bin,NO,,,,"select,insert,update,references",
file_type,smallint,,NO,,,,"select,insert,update,references",
note,longtext,utf8mb4_bin,YES,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
user_id,bigint,,NO,MUL,,,"select,insert,update,references",
cover,varchar(500),utf8mb4_bin,YES,,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_usertopic-- show full columns from kittenchat.mediafile_usertopic
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
title,varchar(200),utf8mb4_bin,NO,,,,"select,insert,update,references",
cover,varchar(512),utf8mb4_bin,NO,,,,"select,insert,update,references",
index,int,,NO,,,,"select,insert,update,references",
active,tinyint(1),,NO,,,,"select,insert,update,references",
note,longtext,utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
pkg,varchar(128),utf8mb4_bin,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_cameracchargeconfig-- show full columns from kittenchat.opconf_cameracchargeconfig
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
use_coin,int,,NO,,,,"select,insert,update,references",
valid_days,int,,NO,,,,"select,insert,update,references",
audit_mode,tinyint(1),,NO,,,,"select,insert,update,references",
non_audit_mode,tinyint(1),,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
pkg_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_userquestionrecord-- show full columns from kittenchat.mediafile_userquestionrecord
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
ans,smallint unsigned,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
question_id,bigint,,NO,MUL,,,"select,insert,update,references",
user_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_videodynamic-- show full columns from kittenchat.mediafile_videodynamic
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
like,int unsigned,,NO,,,,"select,insert,update,references",
tag,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
active,tinyint(1),,NO,,,,"select,insert,update,references",
audit,tinyint(1),,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
user_id,bigint,,YES,MUL,,,"select,insert,update,references",
video_id,bigint,,YES,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_anchorshortvideo-- show full columns from kittenchat.opconf_anchorshortvideo
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
user_type,int unsigned,,NO,,,,"select,insert,update,references",
functions,int unsigned,,NO,,,,"select,insert,update,references",
config,longtext,utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
pkg_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--mediafile_usertopicdynamicbanner-- show full columns from kittenchat.mediafile_usertopicdynamicbanner
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
dynamic_id,int,,NO,MUL,,,"select,insert,update,references",
pkg,varchar(128),utf8mb4_bin,NO,,,,"select,insert,update,references",
index,int,,NO,,,,"select,insert,update,references",
active,tinyint(1),,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_citymodel-- show full columns from kittenchat.opconf_citymodel
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
name,varchar(50),utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
country_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_country-- show full columns from kittenchat.opconf_country
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
name,varchar(50),utf8mb4_bin,NO,,,,"select,insert,update,references",
code,varchar(10),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
continent,varchar(32),utf8mb4_bin,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
is_allow,tinyint(1),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_funcabtest-- show full columns from kittenchat.opconf_funcabtest
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
functions,int unsigned,,NO,,,,"select,insert,update,references",
start_time,datetime(6),,NO,,,,"select,insert,update,references",
end_time,datetime(6),,NO,,,,"select,insert,update,references",
config,longtext,utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
pkg_id,bigint,,NO,MUL,,,"select,insert,update,references",
active,tinyint(1),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_funcabtest_country-- show full columns from kittenchat.opconf_funcabtest_country
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
funcabtest_id,bigint,,NO,MUL,,,"select,insert,update,references",
country_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_functionswitch-- show full columns from kittenchat.opconf_functionswitch
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
name,varchar(64),utf8mb4_bin,NO,,,,"select,insert,update,references",
code,varchar(64),utf8mb4_bin,NO,UNI,,,"select,insert,update,references",
sswitch,tinyint(1),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_functionswitch_pkgs-- show full columns from kittenchat.opconf_functionswitch_pkgs
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
functionswitch_id,bigint,,NO,MUL,,,"select,insert,update,references",
packagesmodel_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_redirectuser-- show full columns from kittenchat.opconf_redirectuser
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
link,varchar(256),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
content,longtext,utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
user_st,datetime(6),,NO,,,,"select,insert,update,references",
user_et,datetime(6),,NO,,,,"select,insert,update,references",
is_pay,tinyint(1),,NO,,,,"select,insert,update,references",
pay_gte,int unsigned,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
pkg_id,bigint,,NO,MUL,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_packagesmodel-- show full columns from kittenchat.opconf_packagesmodel
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
id,bigint,,NO,PRI,,auto_increment,"select,insert,update,references",
app,varchar(100),utf8mb4_bin,NO,,,,"select,insert,update,references",
package,varchar(100),utf8mb4_bin,NO,MUL,,,"select,insert,update,references",
version,varchar(40),utf8mb4_bin,NO,,,,"select,insert,update,references",
ver_code,int,,NO,,,,"select,insert,update,references",
info,longtext,utf8mb4_bin,NO,,,,"select,insert,update,references",
title,varchar(100),utf8mb4_bin,NO,,,,"select,insert,update,references",
suggest,int,,NO,,,,"select,insert,update,references",
is_online,smallint,,NO,,,,"select,insert,update,references",
create_time,datetime(6),,NO,,,,"select,insert,update,references",
update_time,datetime(6),,NO,,,,"select,insert,update,references",
pkg_file,varchar(512),utf8mb4_bin,YES,,,,"select,insert,update,references",
is_full_update,tinyint(1),,NO,,,,"select,insert,update,references",
db--table--sql: kittenchat--opconf_pkgdefaultmediaconfig-- show full columns from kittenchat.opconf_pkgdefaultmediaconfig
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
