"schema--table--sql: BENCHMARKSQL--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='BENCHMARKSQL'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
DAP_DRUGPAY_H,0
DAP_DRUGPAY_D,0
DAP_DRUG_PRICE_HISTORY,0
DAP_DRUG_PRICE,0
DAP_CURRENT_DRUG_RTL_PRC_SNAP,0
DAP_CURRENT_DRUG_RETAIL_PRICE,0
DAP_ADJUST_PURCH_PRICE_DETAIL,0
DAP_ADJUST_PRICE_RANGE,0
DAP_ADJUST_PRICE_MASTER,0
DAP_ADJUST_PRICE_DETAIL,0
DAP_ADJUST_DRUG_PRICE_DETIAL,0
CWTJ,0
CSS_USER_CODE_DEF,0
CSS_LEAD_FIELD,0
CSS_CODE_USE_SCHEME,0
CS_TEST,0
CQYBDATA,0
CQYB,0
CPM_ZYLB,0
CPM_ZLZN,0
CPM_ZLFAJ_FZLJ,0
CPM_ZLFAJ,0
CPM_ZLDYLB,0
CPM_ZLDY,0
CPM_ZCZD,0
CPM_PGLB,0
CPM_LAB_DT_H,0
CPM_LAB_DT_D,0
CPM_KYBAXX,0
CPM_KYBA_LJBZ,0
CPM_KYBA_BRJYY,0
CPM_JRBZ,0
CPM_FDLJ,0
CPM_EXAM_DT_H,0
CPM_EXAM_DT_D,0
CPM_DOCTOR_ORDERS_DT,0
CPM_DOCTOR_ORDERS_DRUG_C_DT,0
CPM_CJBZ,0
CPM_BYJYYLB,0
CPM_BYJYY,0
CPM_BYHJ,0
CPM_BRJYY,0
CPM_BAZT,0
CPM_BAXX_OP,0
CPM_BAXX,0
CPM_BA_ZLFAJ,0
CPM_BA_ZLDY,0
CPM_BA_LAB_H,0
CPM_BA_LAB_D,0
CPM_BA_JRBZ,0
CPM_BA_EXAM_H,0
CPM_BA_EXAM_D,0
CPM_BA_DOCTOR_ORDERS_DRUG_C,0
CPM_BA_DOCTOR_ORDERS,0
CPM_BA_CJBZ,0
CPM_BA_BYJYY,0
COMMON_TYPE,0
COMMON_TABLE,0
COMMON_ITEM,0
CMP_DEPT,0
CDM_PDBZ,0
CDM_ML,0
CDM_BKGZ,0
CASE_YWLX,0
CASE_YWJX_YYTJ,0
CASE_YWJX,0
CASE_YLXMTJKJ,0
CASE_WAREHOUSE_WIN_DEPT,0
CASE_WAREHOUSE_WIN,0
CASE_WAREHOUSE_LOCATION_EMP,0
CASE_WAREHOUSE_EMP,0
CASE_WAREHOUSE_DRUGTYPE,0
CASE_WAREHOUSE_DEPT,0
CASE_WAREHOUSE_AREA,0
CASE_USEWAY_ITEMPACKAGE,0
CASE_TMSCGZ_LAB_DICT,0
CASE_TMSCGZ_BBRQ,0
CASE_SRFL,0
CASE_SPECIMAN_DICT,0
CASE_SCQD,0
CASE_SCHD,0
CASE_REPORT_DBS,0
CASE_PRESC_PHARMACY,0
CASE_PACKAGE_ORG,0
CASE_PACKAGE_MASTER,0
CASE_PACKAGE_EDEPARTMENT,0
CASE_PACKAGE_DETAIL,0
CASE_PACKAGE_ADEPARTMENT,0
CASE_ORDER_ITEM_DIAG,0
CASE_OFP_DEPT,0
CASE_OET_UDW,0
CASE_NRECORD_ITEM_REG,0
CASE_MT_EXEC_EMP,0
CASE_LAB_DICT_SPECIMAN,0
CASE_LAB_DICT_DEPT,0
CASE_LAB_DICT_BBRQ,0
CASE_LAB_DICT_ADEPT,0
CASE_LAB_DIAG_DICT,0
CASE_LAB_CLASS_DICT_JPANEL,0
CASE_LAB_CLASS_DICT_AREA,0
CASE_LAB_CLASS_DICT,0
CASE_JBFL,0
CASE_IPDIAG_ADDITEM_DEPT,0
CASE_ICD10SUB_DTW,0
CASE_HOLIDAY,0
CASE_HLJL_CYCT,0
CASE_FLU_PATIENT,0
CASE_FLOW_INFO,0
CASE_EXAM_SUBCLASS_DICT,0
CASE_EXAM_INFO,0
CASE_EXAM_GROUP_DICT,0
CASE_EXAM_DICT_DEPT,0
CASE_EXAM_DICT_ADEPT,0
CASE_EXAM_DIAG_DICT,0
CASE_EXAM_CLASS_DICT_JPANEL,0
CASE_EXAM_CLASS_DICT_AREA,0
CASE_EXAM_CLASS_DICT,0
CASE_EMP_WORKDEPT_TEMP,0
CASE_EMP_WORKDEPT,0
CASE_EMP_OPRTYPE,0
CASE_EMP_CLINICDEPT,0
CASE_DRUG_WAREHOUSE_LOCATION,0
CASE_DRUG_SNAPSHOT,0
CASE_DRUG_HEDGING,0
CASE_DRUG_ACCOUNT,0
CASE_DISEASE_ADM,0
CASE_DISEASE,0
CASE_DIAGNOSIS_TEMP_20181218,0
CASE_DIAGNOSIS_ORG_20181224,0
CASE_DIAGNOSIS_ORG,0
CASE_DIAGNOSIS_EDEPARTMENT,0
CASE_DIAGNOSIS_ADEPARTMENT,0
CASE_CURRENT_NO,0
CASE_BTM_AREA_DEPT,0
CASE_BRLYQY,0
CASE_BILL_INFO,0
CASE_AREA_IPADDRESS,0
CAI_SIGN,0
CAI_CERTUSER,0
BTM_USEMETHOD_ITEMPACKAGE,0
BTM_USE_METHOD_VALUE,0
BTM_USE_METHOD,0
BTM_STOCK_DEF,0
BTM_STOCK,0
BTM_SPECDICT_ITEMPACKAGE,0
BTM_SPEC_DICT,0
BTM_SCRAP_H,0
BTM_SCRAP_D,0
BTM_REVIEW_RESULT,0
BTM_RETURNSTORE_H,0
BTM_RETURNSTORE_D,0
BTM_PRE_BOOLD,0
BTM_OWNED_DICT,0
BTM_MATCH_RESULT,0
BTM_MATCH,0
BTM_INSTORE_H,0
BTM_INSTORE_D,0
BTM_FETCH_APPLY,0
BTM_EXTOUT_H,0
BTM_EXTOUT_D,0
BTM_DIAG_SERVICE,0
BTM_COLLECT_ORG,0
BTM_CLINICAL_APPLY_BP,0
BTM_CLINICAL_APPLY,0
BTM_CATALOG_USEMETHOD,0
BTM_BULLETIN_BOARD,0
BTM_BT_DICT,0
BTM_BP_CATALOG,0
BTM_APPLY_STATE_LOG,0
APPOINTMENT_INTERFACE_QUEUE,0
ANE_USER,0
ALIPAY_CALL_RECORD,0
AER_SYS_CONFIG,0
AER_RECORD_TEMPLET,0
AER_RECORD_HLBDJ,0
AER_RECORD_FLOW,0
AER_RECORD_FILE,0
AER_QUESTION_STEP,0
AER_OPTION,0
AER_MUL_DEPARTMENT,0
AER_EVENT_RESULT,0
AER_DEPART_HANDLE,0
AER_COUNT_MONTH,0
AER_COUNT_DAY,0
AER_APPOINT_DEPART,0
AER_ALL_MB,0
AER_ADVERSE_RECORD,0
AER_ADVERSE_EVENT,0
AER_ADVERSE_COUNT,0
AAAAAA3,0
AAAA3,0
AAA4,0
AAA3,0
A_OPR_CHARGE_ITEM_DICT,0
A_OPR_ARRANGEMENT_CHARGE_TEMP,0
A_DSS_WORK_DAILY,0
SAM_ZTB,0
PUB_ASAMZFJ,0
PUB_SSSYZT,0
PUB_MZFS,0
SAM_ROOM,0
HRA00_HEALTH_SERVICE_ORG,0
IPI_REGISTRATION,0
SAM_REG_OP,0
SAM_REG,0
SAM_EMR_REC,0
SAM_EMR_REC_NV,0
SAM_ANAR,0
SAM_APPLY_OP,0
SAM_APPLY,0
PUB_SMZD,0
MTW_EXAM_H,0
HRM_EMPLOYEE,0
HRA00_DEPARTMENT,0
PUB_CZBZ,0
PUB_NLDW,0
GB_T_2261_1_2003,0
HRA00_PERSON_IDENT,0
OPC_REGISTRATION,0
OPC_DIAG_SERVICE_H_CHARGE,0
DAYS,0
EMR_TIME_LIMIT_IPI_TEMP,0
LSS,0
A,0
"schema--table--sql: TEST_USER--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='TEST_USER'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
A_MERGE,4270
C1,4
C2,2
DATE_DIM,0
WAREHOUSE,0
SHIP_MODE,0
TIME_DIM,0
REASON,0
INCOME_BAND,0
ITEM,0
STORE,0
CALL_CENTER,0
CUSTOMER,0
WEB_SITE,0
STORE_RETURNS,0
HOUSEHOLD_DEMOGRAPHICS,0
WEB_PAGE,0
PROMOTION,0
CATALOG_PAGE,0
INVENTORY,0
CATALOG_RETURNS,0
WEB_RETURNS,0
WEB_SALES,0
CATALOG_SALES,0
STORE_SALES,0
DEPT,0
B_MERGE,0
C_MERGE,0
CUSTOMER_DEMOGRAPHICS,0
CUSTOMER_ADDRESS,0
ARCARCHIVESTATUS,0
DBGEN_VERSION,0
"schema--table--sql: TPCDS--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='TPCDS'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
INVENTORY,11745000
TEST_TEST,10010000
STORE_SALES,2880404
CUSTOMER_DEMOGRAPHICS,1920800
CATALOG_SALES,1441548
WEB_SALES,719384
STORE_RETURNS,287514
CATALOG_RETURNS,144067
CUSTOMER,100000
TIME_DIM,86400
DATE_DIM,73049
WEB_RETURNS,71763
CUSTOMER_ADDRESS,50000
ITEM,18000
CATALOG_PAGE,11718
HOUSEHOLD_DEMOGRAPHICS,7200
PROMOTION,300
WEB_PAGE,60
REASON,35
WEB_SITE,30
INCOME_BAND,20
SHIP_MODE,20
STORE,12
CALL_CENTER,6
WAREHOUSE,5
TSO,5
DBGEN_VERSION,1
TPC_STORE,0
"schema--table--sql: TXJT--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='TXJT'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
XUGU_CONNECT_BY,12
"schema--table--sql: U1--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='U1'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
TXN_PROC_RESULT,3319826
T_TEST_JMETER,500000
CHARGE_TRANS_MASTER_2,391528
T_BLOB_TEST,320000
USER_INFO,102000
T_SYNC_NUMBER_02,30000
T_SYNC_BINARY_DOUBLE_02,30000
T_SYNC_BINARY_FLOAT_02,30000
T_SYNC_FLOAT_02,30000
T_SYNC_INTEGER_02,30000
T_SYNC_NUMBER_04,30000
CHINESE_UNICODE,20992
SUBJECT,20000
T_TMP,19858
FULL_TEXT_TB1,10000
T_SYNC_OV,10000
SURF_WEA_CHN_MUL_MIN_TAB,2000
T_SYNC_CHAR_ALL,394
T_SYNC_TIMESTAMP_02,300
T_SYNC_TIMESTAMP_TZ_02,300
T_SYNC_DATE_02,300
T_SYNC_TIMESTAMP_LTZ_02,300
T_SYNC_MERGE_01,150
MJ,100
T_SYNC_MERGE_05,100
T_SYNC_MERGE_03,100
T_SYNC_MERGE_02,100
T_TEST_PK,99
T_SYNC_MERGE_04,50
T_SYNC_MERGE_06,50
EMP,15
TEST_STDDEV,15
EMP_ROW_NUMBER,15
T_USER,10
T_TEST_IN_2,9
T_SYNC_INTERVAL_D2S_04,8
T_SYNC_BINARY_FLOAT_01,8
T_SYNC_CHAR_01,7
T_SYNC_CHAR_02,7
T_SYNC_CHAR_03,7
T_SYNC_CHAR_04,7
T_SYNC_CHAR_05,7
T_SYNC_CHAR_06,7
B_MERGE_T_1,7
B_MERGE_T,7
T_SYNC_TIMESTAMP_LTZ_01,7
T_SYNC_TIMESTAMP_TZ_01,7
T_SYNC_TIMESTAMP_01,7
TU2,6
TU1,6
T_SYNC_BINARY_DOUBLE_01,6
T_SYNC_DATE_01,6
WHD_TEST5,6
T_SYNC_INTERVAL_D2S_01,6
A_MERGE_T,6
A_MERGE_T_1,6
LXW_TEST,5
T_SYNC_NUMBER_01,5
T_TEST_IN_1,5
T_SYNC_NUMBER_03,5
T_SYNC_CHAR,5
T_SYNC_INTERVAL_Y2M_02,4
C_MERGE_T,4
WHD_TEST4,4
T_SYNC_TIME_ALL,4
T_SYNC_FLOAT_01,4
a-中文名称,4
FI,3
A_测试中文表1,3
TP,3
T_SYNC_INTEGER_01,3
H,3
T_TEST_IN,3
C_MERGE_T_1,3
TEST_TAB,3
T_SYNC_INTERVAL_Y2M_01,3
T_SYNC_CHAR_07,2
T_SYNC_INTERVAL_D2S_03,2
T_F_COMP,2
T_VARCHAR,2
MIGRATE_ORACLE,2
T_SYNC_NUMBER,2
T_SYNC_INTERVAL_D2S_02,2
T_SYNC_BLOB_01,1
T_SYNC_TEST,1
T_ALL_TYPE_NO_PK,1
T_ALL_TYPE,1
TEST_X,1
DB_TYPE_TB1,1
WHD_TEST3,1
WHD_TEST2,1
WHD_TEST1,1
T_SYNC_LOB,1
T_SYNC_DATE,1
LOG_MINING_FLUSH,1
TU3,1
T_SYNC_CHAR_08,1
T_SYNC_CHAR_09,1
T_SYNC_CLOB_01,0
CHARGE_TRANS_MASTER,0
T_SYNC_BFILE_01,0
T_SYNC_FUNC_RESULT,0
T_INFO_BLOCK,0
T_INFO_FUNC,0
TEST_GROUP,0
T0512,0
LXW_TEST_TEMP,0
TAB_LKM,0
TAB_LKM3,0
TAB_LKM4,0
TAB_K,0
TAB_LKM2,0
TAB1,0
T_PK_BLOB,0
T_PK_CLOB,0
T_PK_NCLOB,0
T2,0
T_SYNC_NCLOB_01,0
"schema--table--sql: U2--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='U2'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
CHARGE_TRANS_MASTER,14500000
OLD,7015351
WRJ_FLINK,4996583
TXN_PROC_RESULT,3000000
T8,3000000
T5,3000000
T6,3000000
T3,3000000
T_SYNC_ORACLE,3000000
WRJ_FLINK2,3000000
T_AUTO,100000
T_POINT,20000
T_TEST2,10000
T_ADD_SYNC,10000
T_DATATYPE,223
TMP_KYBU00232A_05,182
T_RANGE_PARTITION_1,100
EMP,14
T_VIEW_TAB1,10
T_VIEW_TAB2,10
T1,10
T_TAB_PROC,10
TMP_KYBU00232A_06,8
DEPT,4
CYP,4
T_TEST_LOB_PK,3
T_CLOB,3
T_TEST_BLOB,3
TT1,2
ALL_DATE_TYPE,2
TT2,2
T_COPY_1,2
TTT,1
TEMP_1,1
LOG_MINING_FLUSH,1
T_COMPLEX_PART_RL,1
T_COMPLEX_PART_LR,1
T_COMPLEX_PART_RR,1
T_COMPLEX_PART_LL,1
T_COMPLEX_PART_LH,1
T_HASH_PARTITION_4,1
T_HASH_PARTITION_1,1
T_HASH_PARTITION_3,1
T_HASH_PARTITION_2,1
T_LIST_PARTITION_3,1
T_LIST_PARTITION_2,1
GBK_TAB,1
T_RANGE_PARTITION_4,1
T_RANGE_PARTITION_3,1
T_RANGE_PARTITION_2,1
T_COPY,1
T_TEST_JMETER,1
T_NCLOB,1
T_BLOB,1
T_LIST_PARTITION_1,1
LINEITEM,0
T4,0
T7,0
CSHARP_INT32_TEST,0
CLASA,0
CLASAA,0
TMP_T1,0
T_NUMBER,0
T_TRIG_TAB1,0
T_TRIG_TAB2,0
T_A,0
T_B,0
T_C,0
T_TRIG_TAB3,0
T_TRIG_TAB4,0
T_INDEX,0
T_UNIQUE_INDEX,0
T_BITMAP_INDEX,0
T_PART_INDEX1,0
TEST_CBRT_CONNECT,0
TEST_CBRT_BASE_VIEW,0
IPC_PRESC_STOCK,0
IPC_OTHER_FEE,0
TTT1,0
T_COMPLEX_PART_RH,0
T_PART_INDEX,0
T_LOCAL_INDEX,0
"schema--table--sql: U3--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='U3'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
TESTTAB2,1000000
T_SYNC_LARGE_ROW,100000
T_SURF_WEA_CHN_MUL_DAY_QC_TEST,84
T_SYNC_NUMBER,8
T_SYNC_TIME,5
T_SYNC_INTERVAL,5
T_MIG_FLOAT,4
T_SYNC_CHAR,4
T_SYNC_LOB,3
T_COMPATIBLE_TYPE_1,3
T_COMPATIBLE_TYPE_2,3
T_COMPATIBLE_TYPE_3,3
T1,2
BLOB_T1,2
T_COMPATIBLE_TYPE_4,2
T_SYNC_LARGE_LOB,2
CLOB_T2,2
LOG_MINING_FLUSH,1
TESTTAB,0
T_PART,0
ZJ01,0
"schema--table--sql: UM--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='UM'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
MMT,50000
TTSP,20
TABLE_3517,18
EMP,14
T_5_1_3_A9,10
STAFF_C,7
TT1,5
TT,5
DT,5
TT2,4
DEPT,4
TTT,4
ORA_MT,3
TFH,2
Z11,2
TABJ1,2
TPB,1
MIGRATE_COMPLEX_PART_HL,1
MIGRATE_BLOB,1
TIVL,1
DTF,1
TEST,0
MIGRATE_HASH_PARTITION_4,0
TEST_PART,0
STUDENTS1,0
STA_STATION_TYPE_NEW,0
T_DT1,0
TR,0
TL,0
TBASE02,0
TBASE01,0
TABJ2,0
TTT1,0
TF,0
TP,0
TTD,0
ABS,0
IDXI,0
TTI,0
TR8,0
TR2,0
TTFSEQ,0
TGBN,0
TABM2,0
TABM1,0
TVC,0
"schema--table--sql: USO--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='USO'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
ESTIMATE_CINRAD_STATION,171068
TABLE_3792_01,100000
STA_BASIC_INFO,75028
ITEM,18000
T_IDX1,10000
GLA_BUDGET,575
STA_ASS_CINRAD_21,224
TCBP00,103
TR,100
WMS_TASK,100
DEMO_T,100
GLA_PAYOUT,55
MSG14,24
T_MSG,22
TB1,20
TABLE_2524,20
TABLE_2521,20
SALARY_INFO,20
SALES_INFO,20
B2521,20
TABLE_2530_1,16
EMP,15
TABLE_2519,14
TAB_UNION_1,11
T3,10
T7,10
T_5_1_3_A9,10
TABLE_2867_2,10
TAB,10
T_01,10
LLT_TEST,10
T6,9
PLCH_INSTALLER,8
TABLE_2523,8
TT0,8
T_5_1_1_8_SEQ,8
T13,8
TABLE_2770,7
LIN_EMP,7
LIN_TIMZ,6
TCS2,6
TTO,6
TT,6
TABLE_2512,6
TABLE_3145_02,6
TABLE_3145_01,6
T5,6
TABLE_2509,6
T11,6
T8,6
TEST_PACK_CUR,5
B2525,5
TSO,5
B2518,5
B2517,5
B2508,5
T15,5
T16,5
EMP2,5
TABLE_2508,5
TABLE_2513,5
TABLE_2516,5
TABLE_2517,5
TABLE_2867_1,5
SUBSTR_TB,4
QUERIES,4
SALARY_INFO1,4
SF_ORG,4
TABLE_3582_02,3
TABJ1,3
TABJ2,3
LOC_INVENTORY,3
T1,3
TCS1,3
T_PSNSALARY,3
T12,3
TEST22,3
LIN_TAB_OBJ3,3
TEST_LIN,3
SELECT_TEST,3
TABLE_3759_2,2
TD,2
TAB1,2
TAB2,2
TABLE_3582_01,2
TB_OVER,2
TABLE_2530_2,2
SRC_TAB,2
TEST111,2
TABLE_PRO4,2
DEPT,2
TG,1
TX,1
PAR_TABLE15,1
T_LIN4,1
T_LIN3,1
T_LIN2,1
TAB_LIN,1
T_LIN1,1
TEMP2,1
T_LINQ,1
TNUM,1
TABLE_3145_03,1
TABLE_3792_02,1
RENAME_TAB,1
TT1,0
TESTT,0
TT3,0
TT4,0
ALARMINFO,0
T_SOD_DATA_CLASS,0
T_SOD_DATABASE,0
TT11,0
TT22,0
TT33,0
tt%tt,0
LIN_T_MSG,0
TBASE01,0
TBASE02,0
T_TEST,0
STUDENT3,0
T_GEOMETRY_1,0
TFI2,0
TFI,0
LLT_TEST2,0
TM,0
ORDERS,0
TN,0
TEST123,0
RENAME_TABLE,0
RENAME_BASE_TAB,0
LIN_TB1,0
TEST1,0
TEST,0
T2,0
TT2,0
"schema--table--sql: USR_SOD--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='USR_SOD'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
T_SOD_DATA_CLASS,1825
T_SOD_DATA_LOGIC,1801
T_SOD_DATACLASS_NORM,355
T_SOD_DATABASE,215
API_TDS_SOD_FILE_DEFINE,19
API_TDS_FILE_DEFINE,3
"schema--table--sql: UU--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='UU'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
MMT,10000
TTC,11
TD01,5
TT01,0
VV01,0
TD09,0
"schema--table--sql: U_MANY--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='U_MANY'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
T_1,1000
T_2,1000
T_3,1000
T_4,1000
T_5,1000
T_6,1000
T_7,1000
T_8,1000
T_9,1000
T_10,1000
T_11,1000
T_12,1000
T_13,1000
T_14,1000
T_15,1000
T_16,1000
T_17,1000
T_18,1000
T_19,1000
T_20,1000
T_21,1000
T_22,1000
T_23,1000
T_24,1000
T_25,1000
T_26,1000
T_27,1000
T_28,1000
T_29,1000
T_30,1000
T_31,1000
T_32,1000
T_33,1000
T_34,1000
T_35,1000
T_36,1000
T_37,1000
T_38,1000
T_39,1000
T_40,1000
T_41,1000
T_42,1000
T_43,1000
T_44,1000
T_45,1000
T_46,1000
T_47,1000
T_48,1000
T_49,1000
T_50,1000
T_51,1000
T_52,1000
T_53,1000
T_54,1000
T_55,1000
T_56,1000
T_57,1000
T_58,1000
T_59,1000
T_60,1000
T_61,1000
T_62,1000
T_63,1000
T_64,1000
T_65,1000
T_66,1000
T_67,1000
T_68,1000
T_69,1000
T_70,1000
T_71,1000
T_72,1000
T_73,1000
T_74,1000
T_75,1000
T_76,1000
T_77,1000
T_78,1000
T_79,1000
T_80,1000
T_81,1000
T_82,1000
T_83,1000
T_84,1000
T_85,1000
T_86,1000
T_87,1000
T_88,1000
T_89,1000
T_90,1000
T_91,1000
T_92,1000
T_93,1000
T_94,1000
T_95,1000
T_96,1000
T_97,1000
T_98,1000
T_99,1000
T_100,1000
T_101,1000
T_102,1000
T_103,1000
T_104,1000
T_105,1000
T_106,1000
T_107,1000
T_108,1000
T_109,1000
T_110,1000
T_111,1000
T_112,1000
T_113,1000
T_114,1000
T_115,1000
T_116,1000
T_117,1000
T_118,1000
T_119,1000
T_120,1000
T_121,1000
T_122,1000
T_123,1000
T_124,1000
T_125,1000
T_126,1000
T_127,1000
T_128,1000
T_129,1000
T_130,1000
T_131,1000
T_132,1000
T_133,1000
T_134,1000
T_135,1000
T_136,1000
T_137,1000
T_138,1000
T_139,1000
T_140,1000
T_141,1000
T_142,1000
T_143,1000
T_144,1000
T_145,1000
T_146,1000
T_147,1000
T_148,1000
T_149,1000
T_150,1000
T_151,1000
T_152,1000
T_153,1000
T_154,1000
T_155,1000
T_156,1000
T_157,1000
T_158,1000
T_159,1000
T_160,1000
T_161,1000
T_162,1000
T_163,1000
T_164,1000
T_165,1000
T_166,1000
T_167,1000
T_168,1000
T_169,1000
T_170,1000
T_171,1000
T_172,1000
T_173,1000
T_174,1000
T_175,1000
T_176,1000
T_177,1000
T_178,1000
T_179,1000
T_180,1000
T_181,1000
T_182,1000
T_183,1000
T_184,1000
T_185,1000
T_186,1000
T_187,1000
T_188,1000
T_189,1000
T_190,1000
T_191,1000
T_192,1000
T_193,1000
T_194,1000
T_195,1000
T_196,1000
T_197,1000
T_198,1000
T_199,1000
T_200,1000
T_201,1000
T_202,1000
T_203,1000
T_204,1000
T_205,1000
T_206,1000
T_207,1000
T_208,1000
T_209,1000
T_210,1000
T_211,1000
T_212,1000
T_213,1000
T_214,1000
T_215,1000
T_216,1000
T_217,1000
T_218,1000
T_219,1000
T_220,1000
T_221,1000
T_222,1000
T_223,1000
T_224,1000
T_225,1000
T_226,1000
T_227,1000
T_228,1000
T_229,1000
T_230,1000
T_231,1000
T_232,1000
T_233,1000
T_234,1000
T_235,1000
T_236,1000
T_237,1000
T_238,1000
T_239,1000
T_240,1000
T_241,1000
T_242,1000
T_243,1000
T_244,1000
T_245,1000
T_246,1000
T_247,1000
T_248,1000
T_249,1000
T_250,1000
T_251,1000
T_252,1000
T_253,1000
T_254,1000
T_255,1000
T_256,1000
T_257,1000
T_258,1000
T_259,1000
T_260,1000
T_261,1000
T_262,1000
T_263,1000
T_264,1000
T_265,1000
T_266,1000
T_267,1000
T_268,1000
T_269,1000
T_270,1000
T_271,1000
T_272,1000
T_273,1000
T_274,1000
T_275,1000
T_276,1000
T_277,1000
T_278,1000
T_279,1000
T_280,1000
T_281,1000
T_282,1000
T_283,1000
T_284,1000
T_285,1000
T_286,1000
T_287,1000
T_288,1000
T_289,1000
T_290,1000
T_291,1000
T_292,1000
T_293,1000
T_294,1000
T_295,1000
T_296,1000
T_297,1000
T_298,1000
T_299,1000
T_300,1000
T_301,1000
T_302,1000
T_303,1000
T_304,1000
T_305,1000
T_306,1000
T_307,1000
T_308,1000
T_309,1000
T_310,1000
T_311,1000
T_312,1000
T_313,1000
T_314,1000
T_315,1000
T_316,1000
T_317,1000
T_318,1000
T_319,1000
T_320,1000
T_321,1000
T_322,1000
T_323,1000
T_324,1000
T_325,1000
T_326,1000
T_327,1000
T_328,1000
T_329,1000
T_330,1000
T_331,1000
T_332,1000
T_333,1000
T_334,1000
T_335,1000
T_336,1000
T_337,1000
T_338,1000
T_339,1000
T_340,1000
T_341,1000
T_342,1000
T_343,1000
T_344,1000
T_345,1000
T_346,1000
T_347,1000
T_348,1000
T_349,1000
T_350,1000
T_351,1000
T_352,1000
T_353,1000
T_354,1000
T_355,1000
T_356,1000
T_357,1000
T_358,1000
T_359,1000
T_360,1000
T_361,1000
T_362,1000
T_363,1000
T_364,1000
T_365,1000
T_366,1000
T_367,1000
T_368,1000
T_369,1000
T_370,1000
T_371,1000
T_372,1000
T_373,1000
T_374,1000
T_375,1000
T_376,1000
T_377,1000
T_378,1000
T_379,1000
T_380,1000
T_381,1000
T_382,1000
T_383,1000
T_384,1000
T_385,1000
T_386,1000
T_387,1000
T_388,1000
T_389,1000
T_390,1000
T_391,1000
T_392,1000
T_393,1000
T_394,1000
T_395,1000
T_396,1000
T_397,1000
T_398,1000
T_399,1000
T_400,1000
T_401,1000
T_402,1000
T_403,1000
T_404,1000
T_405,1000
T_406,1000
T_407,1000
T_408,1000
T_409,1000
T_410,1000
T_411,1000
T_412,1000
T_413,1000
T_414,1000
T_415,1000
T_416,1000
T_417,1000
T_418,1000
T_419,1000
T_420,1000
T_421,1000
T_422,1000
T_423,1000
T_424,1000
T_425,1000
T_426,1000
T_427,1000
T_428,1000
T_429,1000
T_430,1000
T_431,1000
T_432,1000
T_433,1000
T_434,1000
T_435,1000
T_436,1000
T_437,1000
T_438,1000
T_439,1000
T_440,1000
T_441,1000
T_442,1000
T_443,1000
T_444,1000
T_445,1000
T_446,1000
T_447,1000
T_448,1000
T_449,1000
T_450,1000
T_451,1000
T_452,1000
T_453,1000
T_454,1000
T_455,1000
T_456,1000
T_457,1000
T_458,1000
T_459,1000
T_460,1000
T_461,1000
T_462,1000
T_463,1000
T_464,1000
T_465,1000
T_466,1000
T_467,1000
T_468,1000
T_469,1000
T_470,1000
T_471,1000
T_472,1000
T_473,1000
T_474,1000
T_475,1000
T_476,1000
T_477,1000
T_478,1000
T_479,1000
T_480,1000
T_481,1000
T_482,1000
T_483,1000
T_484,1000
T_485,1000
T_486,1000
T_487,1000
T_488,1000
T_489,1000
T_490,1000
T_491,1000
T_492,1000
T_493,1000
T_494,1000
T_495,1000
T_496,1000
T_497,1000
T_498,1000
T_499,1000
T_500,1000
T_501,1000
T_502,1000
T_503,1000
T_504,1000
T_505,1000
T_506,1000
T_507,1000
T_508,1000
T_509,1000
T_510,1000
T_511,1000
T_512,1000
T_513,1000
T_514,1000
T_515,1000
T_516,1000
T_517,1000
T_518,1000
T_519,1000
T_520,1000
T_521,1000
T_522,1000
T_523,1000
T_524,1000
T_525,1000
T_526,1000
T_527,1000
T_528,1000
T_529,1000
T_530,1000
T_531,1000
